Date,SKU,Quantity,Revenue,Current_Stock
2024-06-03,SOCKS-004,13,520,276
2024-06-04,SOCKS-004,10,400,472
2024-06-05,SOCKS-004,13,520,194
2024-06-06,SOCKS-004,11,440,330
2024-06-07,SOCKS-004,13,520,371
2024-06-08,SOCKS-004,12,480,234
2024-06-09,SOCKS-004,12,480,433
2024-06-10,SOCKS-004,10,400,444
2024-06-11,SOCKS-004,10,400,259
2024-06-12,SOCKS-004,9,360,407
2024-06-13,SOCKS-004,10,400,128
2024-06-14,SOCKS-004,13,520,163
2024-06-15,SOCKS-004,9,360,446
2024-06-16,SOCKS-004,13,520,360
2024-06-17,SOCKS-004,10,400,367
2024-06-18,SOCKS-004,11,440,476
2024-06-19,SOCKS-004,9,360,313
2024-06-20,SOCKS-004,12,480,309
2024-06-21,SOCKS-004,11,440,128
2024-06-22,SOCKS-004,10,400,116
2024-06-23,SOCKS-004,13,520,155
2024-06-24,SOCKS-004,10,400,193
2024-06-25,SOCKS-004,10,400,341
2024-06-26,SOCKS-004,9,360,153
2024-06-27,SOCKS-004,10,400,237
2024-06-28,SOCKS-004,7,280,197
2024-06-29,SOCKS-004,9,360,282
2024-06-30,SOCKS-004,8,320,355
2024-07-01,SOCKS-004,9,360,308
2024-07-02,SOCKS-004,7,280,300
2024-07-03,SOCKS-004,9,360,357
2024-07-04,SOCKS-004,9,360,235
2024-07-05,SOCKS-004,10,400,158
2024-07-06,SOCKS-004,8,320,472
2024-07-07,SOCKS-004,10,400,194
2024-07-08,SOCKS-004,12,480,106
2024-07-09,SOCKS-004,8,320,315
2024-07-10,SOCKS-004,8,320,129
2024-07-11,SOCKS-004,10,400,172
2024-07-12,SOCKS-004,8,320,312
2024-07-13,SOCKS-004,8,320,421
2024-07-14,SOCKS-004,8,320,432
2024-07-15,SOCKS-004,10,400,176
2024-07-16,SOCKS-004,7,280,299
2024-07-17,SOCKS-004,7,280,309
2024-07-18,SOCKS-004,11,440,452
2024-07-19,SOCKS-004,9,360,256
2024-07-20,SOCKS-004,7,280,230
2024-07-21,SOCKS-004,7,280,166
2024-07-22,SOCKS-004,11,440,331
2024-07-23,SOCKS-004,8,320,294
2024-07-24,SOCKS-004,8,320,430
2024-07-25,SOCKS-004,7,280,415
2024-07-26,SOCKS-004,8,320,429
2024-07-27,SOCKS-004,7,280,319
2024-07-28,SOCKS-004,7,280,391
2024-07-29,SOCKS-004,8,320,398
2024-07-30,SOCKS-004,7,280,214
2024-07-31,SOCKS-004,8,320,464
2024-08-01,SOCKS-004,6,240,183
2024-08-02,SOCKS-004,8,320,176
2024-08-03,SOCKS-004,5,200,438
2024-08-04,SOCKS-004,8,320,274
2024-08-05,SOCKS-004,7,280,194
2024-08-06,SOCKS-004,6,240,322
2024-08-07,SOCKS-004,6,240,415
2024-08-08,SOCKS-004,6,240,401
2024-08-09,SOCKS-004,6,240,264
2024-08-10,SOCKS-004,6,240,378
2024-08-11,SOCKS-004,6,240,405
2024-08-12,SOCKS-004,6,240,223
2024-08-13,SOCKS-004,6,240,139
2024-08-14,SOCKS-004,6,240,137
2024-08-15,SOCKS-004,6,240,282
2024-08-16,SOCKS-004,5,200,206
2024-08-17,SOCKS-004,5,200,430
2024-08-18,SOCKS-004,6,240,236
2024-08-19,SOCKS-004,6,240,158
2024-08-20,SOCKS-004,6,240,127
2024-08-21,SOCKS-004,5,200,399
2024-08-22,SOCKS-004,6,240,155
2024-08-23,SOCKS-004,5,200,387
2024-08-24,SOCKS-004,6,240,380
2024-08-25,SOCKS-004,7,280,354
2024-08-26,SOCKS-004,5,200,393
2024-08-27,SOCKS-004,6,240,444
2024-08-28,SOCKS-004,5,200,117
2024-08-29,SOCKS-004,5,200,114
2024-08-30,SOCKS-004,5,200,275
2024-08-31,SOCKS-004,5,200,287
2024-09-01,SOCKS-004,4,160,156
2024-09-02,SOCKS-004,5,200,154
2024-09-03,SOCKS-004,5,200,368
2024-09-04,SOCKS-004,5,200,128
2024-09-05,SOCKS-004,6,240,121
2024-09-06,SOCKS-004,4,160,349
2024-09-07,SOCKS-004,4,160,262
2024-09-08,SOCKS-004,5,200,240
2024-09-09,SOCKS-004,5,200,237
2024-09-10,SOCKS-004,4,160,380
2024-09-11,SOCKS-004,5,200,271
2024-09-12,SOCKS-004,3,120,185
2024-09-13,SOCKS-004,5,200,496
2024-09-14,SOCKS-004,5,200,480
2024-09-15,SOCKS-004,4,160,132
2024-09-16,SOCKS-004,6,240,407
2024-09-17,SOCKS-004,4,160,326
2024-09-18,SOCKS-004,4,160,243
2024-09-19,SOCKS-004,5,200,123
2024-09-20,SOCKS-004,6,240,274
2024-09-21,SOCKS-004,4,160,431
2024-09-22,SOCKS-004,5,200,254
2024-09-23,SOCKS-004,3,120,454
2024-09-24,SOCKS-004,4,160,470
2024-09-25,SOCKS-004,3,120,415
2024-09-26,SOCKS-004,2,80,130
2024-09-27,SOCKS-004,4,160,456
2024-09-28,SOCKS-004,6,240,334
2024-09-29,SOCKS-004,5,200,206
2024-09-30,SOCKS-004,5,200,325
2024-10-01,SOCKS-004,5,200,266
2024-10-02,SOCKS-004,5,200,449
2024-10-03,SOCKS-004,6,240,175
2024-10-04,SOCKS-004,4,160,220
2024-10-05,SOCKS-004,5,200,423
2024-10-06,SOCKS-004,4,160,265
2024-10-07,SOCKS-004,4,160,290
2024-10-08,SOCKS-004,4,160,185
2024-10-09,SOCKS-004,5,200,161
2024-10-10,SOCKS-004,4,160,204
2024-10-11,SOCKS-004,6,240,417
2024-10-12,SOCKS-004,5,200,142
2024-10-13,SOCKS-004,4,160,485
2024-10-14,SOCKS-004,5,200,355
2024-10-15,SOCKS-004,5,200,406
2024-10-16,SOCKS-004,4,160,159
2024-10-17,SOCKS-004,5,200,395
2024-10-18,SOCKS-004,4,160,333
2024-10-19,SOCKS-004,5,200,467
2024-10-20,SOCKS-004,6,240,206
2024-10-21,SOCKS-004,4,160,477
2024-10-22,SOCKS-004,3,120,319
2024-10-23,SOCKS-004,6,240,387
2024-10-24,SOCKS-004,5,200,423
2024-10-25,SOCKS-004,4,160,226
2024-10-26,SOCKS-004,6,240,163
2024-10-27,SOCKS-004,4,160,234
2024-10-28,SOCKS-004,7,280,469
2024-10-29,SOCKS-004,7,280,467
2024-10-30,SOCKS-004,7,280,343
2024-10-31,SOCKS-004,4,160,489
